y_win,p_ioc,p_hand,o_ioc,o_hand,p_ht,p_age,p_rank,o_ht,o_age,o_rank,p_set_1,o_set_1,p_ace,p_df,p_svpt,p_1stWon,p_2ndWon,p_bpFaced,o_ace,o_df,o_svpt,o_1stWon,o_2ndWon,o_bpFaced
W,ROU,L,GBR,R,175,30,28,170,19,204,6,0,1,0,28,10,7,2,3,3,25,5,5,5
W,NED,R,RUS,R,182,27,20,178,20,107,6,4,4,3,25,11,4,2,0,4,31,8,6,5
W,USA,R,ROU,R,185,38,9,173,29,141,4,6,1,1,30,13,6,3,0,1,24,10,2,3
W,GER,R,BLR,R,180,30,13,184,20,82,6,2,3,2,31,13,6,4,1,4,32,12,4,5
W,CZE,R,UKR,R,164,32,23,174,29,34,6,1,1,0,23,13,4,1,0,2,26,8,5,4
W,BEL,R,GER,R,182,29,101,180,31,95,6,4,2,1,29,13,5,4,1,2,32,12,3,7
W,CRO,R,SWE,R,178,22,55,173,23,78,7,5,2,1,31,12,10,3,2,1,33,14,5,4
W,FRA,R,GER,R,184,25,62,173,31,57,6,2,2,1,23,12,5,0,2,1,27,10,4,4
W,USA,R,BUL,R,175,37,181,168,23,135,6,1,2,2,25,14,5,1,1,1,32,11,6,5
W,RUS,R,ROU,R,170,29,120,176,28,51,1,6,0,0,27,10,4,3,2,1,30,11,5,5
W,USA,R,THA,R,178,23,11,168,25,91,6,4,3,1,37,17,6,3,0,2,34,14,5,5
W,CZE,R,TUN,R,175,22,42,168,24,130,5,7,1,2,39,14,8,3,2,1,39,12,9,3
W,ITA,R,USA,R,168,27,52,168,28,108,6,4,2,3,35,11,9,4,0,1,31,10,5,5
W,CZE,L,POL,R,177,31,66,170,29,30,7,5,5,1,43,18,9,6,0,0,34,17,4,5
W,RUS,L,DEN,R,178,30,35,177,28,2,6,4,2,1,29,13,4,2,1,1,32,16,3,5
W,TPE,R,ROU,R,169,32,48,168,27,1,3,6,0,1,40,15,7,8,0,1,35,13,5,4
W,SVK,R,BEL,U,161,29,33,178,23,15,6,2,1,3,28,11,7,4,1,2,30,11,3,5
W,LAT,R,RUS,R,178,21,12,170,28,132,6,0,2,2,24,9,7,1,1,3,27,11,2,6
W,BLR,R,AUS,R,175,24,50,165,24,25,6,3,0,2,26,12,4,3,1,5,32,9,5,6
W,BEL,R,EST,R,178,24,47,175,23,27,6,2,2,2,26,10,8,2,1,4,36,13,6,5
W,RUS,R,AUS,R,170,21,14,165,22,17,7,5,1,4,32,13,8,4,2,3,30,11,6,3
W,GER,L,JPN,R,173,30,10,180,21,18,6,2,1,0,25,14,5,0,2,1,30,13,4,3
W,SUI,R,ESP,R,175,21,56,162,30,26,6,1,2,2,29,9,8,4,1,1,39,12,6,5
W,CZE,R,ROU,L,184,26,8,175,30,28,3,6,2,0,32,14,7,2,0,0,26,11,5,1
W,NED,R,USA,R,182,27,20,185,38,9,6,2,1,1,33,13,9,2,1,2,44,17,7,6
W,GER,R,CZE,R,180,30,13,164,32,23,7,6,3,2,40,17,9,3,2,3,38,19,6,3
W,CRO,R,BEL,R,178,22,55,182,29,101,7,6,6,3,32,17,6,2,1,2,30,12,5,3
W,USA,R,FRA,R,175,37,181,184,25,62,7,5,7,2,38,20,5,3,2,2,44,17,10,4
W,RUS,R,USA,R,170,29,120,178,23,11,7,5,1,2,36,15,6,5,5,1,37,16,4,5
W,ITA,R,CZE,R,168,27,52,175,22,42,3,6,3,4,36,15,4,4,2,3,37,16,4,4
W,RUS,L,CZE,L,178,30,35,177,31,66,4,6,3,1,30,16,4,1,2,1,27,12,5,3
W,SVK,R,TPE,R,161,29,33,169,32,48,6,4,1,2,27,11,4,3,0,1,28,7,2,6
W,LAT,R,BLR,R,178,21,12,175,24,50,7,6,1,3,31,15,3,5,2,3,34,13,2,6
W,RUS,R,BEL,R,170,21,14,178,24,47,6,7,0,1,33,15,6,4,2,2,36,14,6,5
W,GER,L,SUI,R,173,30,10,175,21,56,6,3,0,2,39,16,8,3,1,2,46,18,5,6
W,NED,R,CZE,R,182,27,20,184,26,8,6,3,4,3,38,17,7,5,1,2,43,17,6,3
W,GER,R,CRO,R,180,30,13,178,22,55,6,3,3,1,35,17,6,5,3,3,30,11,6,4
W,USA,R,RUS,R,175,37,181,170,29,120,6,2,5,2,27,13,5,1,0,2,21,6,3,3
W,ITA,R,RUS,L,168,27,52,178,30,35,6,3,3,4,36,14,9,2,4,2,29,13,5,3
W,LAT,R,SVK,R,178,21,12,161,29,33,7,5,3,2,27,10,8,2,1,3,36,14,4,6
W,GER,L,RUS,R,173,30,10,170,21,14,6,3,1,1,41,19,4,5,1,4,30,11,4,5
W,GER,R,NED,R,180,30,13,182,27,20,3,6,1,1,26,9,9,1,0,1,35,13,6,4
W,USA,R,ITA,R,175,37,181,168,27,52,3,6,2,0,23,13,5,1,2,2,28,11,6,3
W,GER,L,LAT,R,173,30,10,178,21,12,6,3,2,0,32,15,6,3,2,2,31,11,6,4
W,USA,R,GER,R,175,37,181,180,30,13,6,2,3,1,25,14,5,2,2,2,25,9,5,3
W,GER,L,USA,R,173,30,10,175,37,181,6,3,1,1,25,12,5,1,2,1,26,12,2,4
L,SUI,R,USA,R,185,27,148,175,35,1,2,6,1,2,30,9,6,5,2,3,28,13,6,3
L,SVK,R,USA,R,181,33,194,170,24,65,5,7,1,1,32,10,5,7,0,1,29,8,6,3
L,GBR,R,GER,R,170,24,55,170,22,43,6,3,3,2,37,15,6,5,1,2,44,19,6,5
L,FRA,R,BLR,R,184,23,31,175,22,98,3,6,2,2,28,7,6,4,2,3,27,13,5,3
L,CHN,R,USA,R,173,30,264,170,23,22,6,7,2,1,37,17,6,4,1,0,30,16,8,0
L,GEO,R,LUX,R,171,26,105,180,31,126,5,7,0,2,15,5,2,3,2,0,15,7,2,1
L,BEL,R,GBR,R,178,22,127,163,24,227,3,6,2,2,27,13,2,5,1,2,35,13,10,4
L,DEN,R,RUS,R,177,26,45,174,31,14,5,7,0,0,34,13,6,6,2,2,29,13,6,1
L,THA,R,SUI,R,168,23,169,170,27,11,4,6,0,1,28,10,5,3,1,2,37,18,5,3
L,SRB,R,ROU,R,163,23,120,168,29,47,1,6,3,1,27,10,4,6,1,1,24,12,4,3
L,RUS,R,KAZ,R,173,27,196,163,21,39,5,7,0,4,30,11,4,3,1,2,34,14,8,2
L,TPE,R,RUS,R,169,30,69,177,25,23,5,7,0,1,25,8,6,3,1,3,33,14,5,5
L,UKR,R,USA,R,175,30,60,185,25,30,2,6,1,2,37,16,5,4,3,1,29,11,9,1
L,GBR,R,HUN,R,170,17,437,179,23,44,2,6,3,2,27,8,4,5,2,2,23,12,3,2
L,CZE,L,CHN,R,183,24,107,185,27,123,3,6,3,2,28,14,5,2,2,1,32,16,5,3
L,USA,R,ITA,R,175,26,80,163,33,7,2,6,1,1,30,10,6,4,0,0,31,15,4,3
L,UKR,R,POL,R,170,22,97,170,27,3,2,6,0,2,20,7,2,3,2,2,27,12,5,2
L,ITA,R,CRO,R,180,29,90,175,18,103,3,6,3,3,26,10,4,3,1,1,29,10,9,2
L,FRA,R,CZE,R,175,30,89,175,20,114,3,6,1,1,27,11,7,4,4,2,29,10,12,2
L,TUR,R,FRA,R,173,27,77,178,23,32,2,6,0,2,23,7,4,5,1,2,27,12,6,3
L,CRO,R,SVK,R,180,34,53,161,27,18,5,7,1,3,38,12,6,6,0,2,34,15,5,2
L,CHN,R,AUS,R,173,24,72,165,22,56,6,2,0,0,28,11,4,3,0,2,30,11,6,3
L,SVK,R,CAN,R,180,28,94,178,22,48,3,6,1,3,32,11,6,4,2,2,32,17,4,5
L,PUR,R,GBR,R,170,23,36,180,25,19,1,6,2,3,31,11,5,3,2,1,27,15,4,2
L,ROU,R,CZE,L,176,26,85,183,26,10,0,6,1,2,24,9,2,4,4,1,21,13,4,0
L,SWE,R,RUS,L,174,28,54,178,28,35,1,6,2,3,24,9,4,3,1,1,20,11,4,1
L,UKR,R,RUS,R,174,27,41,170,27,102,3,6,1,7,39,12,5,6,1,2,29,11,4,4
L,EST,R,CZE,R,175,21,95,164,30,26,6,4,2,1,28,11,6,1,0,1,28,9,9,2
L,JPN,R,GER,R,163,22,70,180,29,38,6,3,0,1,32,12,6,3,0,1,27,14,3,1
L,AUT,R,RUS,R,165,26,110,176,30,50,5,7,2,1,30,11,5,4,2,4,35,17,6,3
L,GER,R,USA,R,173,29,104,180,25,225,4,6,1,1,26,9,6,2,0,1,23,9,4,2
L,BUL,R,SUI,R,180,29,71,175,19,13,2,6,1,1,30,8,6,5,0,0,28,13,6,3
L,SVK,R,ROU,R,175,22,40,168,25,5,4,6,0,3,26,6,5,5,1,1,27,13,4,3
L,LAT,U,ITA,R,170,26,66,166,36,111,6,7,0,0,41,15,6,5,1,3,38,13,10,2
L,MNE,R,GER,R,170,22,52,185,26,68,2,6,2,3,38,12,11,4,2,2,34,18,6,2
L,LAT,R,NED,R,178,19,34,182,25,28,3,6,0,1,24,6,7,5,3,0,25,14,3,1
L,ROU,R,ITA,R,173,22,100,164,29,21,4,6,2,4,33,14,5,5,0,1,34,17,4,5
L,SLO,R,FRA,R,182,25,86,173,26,61,3,6,0,3,31,10,5,8,1,2,28,12,7,2
L,USA,R,BEL,R,168,23,76,165,30,51,3,6,0,2,25,11,2,5,1,1,23,14,4,1
L,GER,R,USA,R,168,28,42,178,21,9,3,6,0,1,26,8,5,5,3,1,26,13,4,2
L,BEL,R,CZE,R,182,27,46,184,24,17,2,6,1,1,31,14,4,3,4,1,26,13,3,3
L,USA,R,JPN,L,175,20,73,159,25,49,1,6,1,2,24,9,2,6,0,1,23,12,4,2
L,KAZ,R,GER,R,173,23,99,175,22,57,4,6,1,1,37,14,5,6,3,1,24,11,7,1
L,SRB,R,RUS,U,183,29,25,173,22,223,2,6,2,3,23,10,2,3,3,3,28,12,6,1
L,ROU,R,GER,R,181,26,27,175,21,109,1,6,1,3,21,5,3,6,1,2,24,8,8,3
L,USA,R,JPN,R,168,26,58,155,24,93,2,6,1,1,42,18,4,5,0,0,30,11,7,2
L,BRA,R,USA,L,168,28,88,180,30,64,7,5,0,1,36,15,6,4,2,1,38,17,7,4
L,GBR,L,GER,L,180,22,283,173,28,4,2,6,1,3,33,12,5,6,1,1,19,10,7,0
L,CRO,R,USA,R,178,20,112,185,36,8,6,7,2,3,39,13,9,4,3,1,41,19,6,3
L,CHN,R,GRE,R,170,22,79,173,21,115,3,6,0,1,29,10,4,6,0,1,31,16,4,3
L,BLR,R,ESP,R,182,28,113,166,24,87,2,6,1,1,36,16,3,6,0,1,29,9,7,2
L,USA,R,RUS,R,178,21,572,170,19,33,0,6,1,3,24,9,2,3,1,1,23,11,7,1
L,SUI,R,SRB,R,170,26,101,177,31,24,2,6,0,0,26,7,5,4,3,1,21,12,5,1
L,USA,R,NZL,R,163,26,75,174,28,153,6,4,2,1,36,16,6,5,2,1,39,19,6,3
L,RUS,R,CZE,R,183,22,59,180,23,82,3,6,1,2,16,5,2,4,1,2,13,7,1,1
L,CHN,R,ESP,R,178,27,63,162,28,12,3,6,0,1,31,12,7,4,1,2,33,16,4,4
L,POL,R,AUS,R,170,24,92,172,32,16,5,7,0,2,28,10,7,3,2,3,31,16,7,1
L,USA,R,GER,R,175,24,62,178,27,81,1,6,1,2,23,7,3,4,5,2,30,13,7,3
L,GER,R,KAZ,R,180,28,78,180,29,96,5,7,1,4,42,12,11,5,2,3,36,18,5,2
L,GBR,R,UKR,R,188,26,83,174,22,20,2,6,4,2,29,13,4,6,0,1,19,9,7,0
L,USA,R,CZE,L,168,31,84,177,29,29,7,6,4,3,41,14,10,4,1,2,43,17,9,3
L,POL,R,USA,R,168,24,209,188,21,106,5,7,0,2,34,13,7,4,3,2,31,16,7,1
L,COL,R,SVK,R,170,27,74,168,23,124,5,7,4,1,40,17,7,4,0,2,35,16,7,3
L,ITA,R,ESP,R,168,24,67,182,23,2,2,6,0,3,40,14,9,6,2,2,32,13,8,1
L,USA,R,USA,R,170,24,65,175,35,1,7,6,1,2,45,19,5,6,5,2,34,15,7,2
L,BLR,R,GER,R,175,22,98,170,22,43,2,6,2,3,26,6,4,5,1,1,19,9,5,1
L,LUX,R,USA,R,180,31,126,170,23,22,6,3,1,1,41,18,7,4,0,1,38,16,6,4
L,GBR,R,RUS,R,163,24,227,174,31,14,1,6,1,2,24,8,4,5,1,1,26,10,5,3
L,ROU,R,SUI,R,168,29,47,170,27,11,6,4,0,0,24,10,2,3,0,0,30,14,4,2
L,KAZ,R,RUS,R,163,21,39,177,25,23,5,7,1,1,42,15,7,8,0,0,30,13,7,2
L,HUN,R,USA,R,179,23,44,185,25,30,2,6,1,2,29,13,3,3,4,1,18,11,6,0
L,CHN,R,ITA,R,185,27,123,163,33,7,3,6,2,1,30,15,3,4,2,1,30,14,6,1
L,CRO,R,POL,R,175,18,103,170,27,3,2,6,2,1,44,17,6,6,1,0,34,18,4,2
L,FRA,R,CZE,R,178,23,32,175,20,114,6,4,0,1,23,11,3,1,2,2,27,13,5,1
L,AUS,R,SVK,R,165,22,56,161,27,18,3,6,1,1,26,8,5,4,0,1,29,15,5,2
L,GBR,R,CAN,R,180,25,19,178,22,48,3,6,1,1,26,11,4,5,0,1,24,12,3,3
L,CZE,L,RUS,L,183,26,10,178,28,35,5,7,2,3,43,18,8,3,0,3,45,22,7,4
L,RUS,R,CZE,R,170,27,102,164,30,26,4,6,0,3,29,9,4,6,1,2,23,10,5,2
L,GER,R,RUS,R,180,29,38,176,30,50,5,7,2,2,35,15,4,5,2,1,34,14,8,3
L,SUI,R,USA,R,175,19,13,180,25,225,4,6,1,1,13,7,1,2,0,0,10,5,2,1
L,ITA,R,ROU,R,166,36,111,168,25,5,1,6,1,2,27,7,4,4,0,1,26,14,3,3
L,GER,R,NED,R,185,26,68,182,25,28,4,6,2,1,35,13,6,5,1,1,29,13,7,3
L,ITA,R,FRA,R,164,29,21,173,26,61,6,7,0,1,44,20,1,5,3,3,50,20,7,5
L,BEL,R,USA,R,165,30,51,178,21,9,4,6,0,0,29,8,8,3,2,1,34,15,6,3
L,CZE,R,JPN,L,184,24,17,159,25,49,6,7,7,2,41,20,5,6,2,1,32,17,5,2
L,RUS,U,GER,R,173,22,223,175,22,57,4,6,1,2,42,14,9,5,3,1,36,17,7,2
L,JPN,R,GER,R,155,24,93,175,21,109,3,6,1,3,27,9,4,4,3,1,29,16,4,2
L,USA,L,GER,L,180,30,64,173,28,4,1,6,2,2,24,12,3,3,2,0,24,14,5,1
L,GRE,R,USA,R,173,21,115,185,36,8,5,7,1,1,33,14,5,4,1,3,38,16,6,6
L,ESP,R,RUS,R,166,24,87,170,19,33,6,7,2,2,34,13,6,4,3,2,37,17,6,3
L,SRB,R,NZL,R,177,31,24,174,28,153,6,4,2,0,35,15,5,2,3,1,35,18,3,5
L,CZE,R,ESP,R,180,23,82,162,28,12,6,3,1,3,31,13,5,5,1,1,24,11,5,2
L,AUS,R,GER,R,172,32,16,178,27,81,4,6,1,4,36,15,4,6,6,0,21,11,6,1
L,UKR,R,KAZ,R,174,22,20,180,29,96,2,6,1,1,33,16,3,3,2,0,29,13,6,3
L,USA,R,CZE,L,188,21,106,177,29,29,3,6,3,4,41,17,7,4,2,1,25,16,5,0
L,ESP,R,SVK,R,182,23,2,168,23,124,3,6,1,2,22,10,2,2,2,2,27,7,11,2
L,GER,R,USA,R,170,22,43,175,35,1,3,6,0,1,22,7,2,4,4,1,20,13,3,1
L,USA,R,RUS,R,170,23,22,174,31,14,7,6,0,1,38,16,6,5,1,1,38,14,8,4
L,SUI,R,RUS,R,170,27,11,177,25,23,3,6,0,2,32,11,6,4,1,0,29,18,3,2
L,ITA,R,USA,R,163,33,7,185,25,30,3,6,1,2,28,12,4,3,2,1,26,12,7,1
L,CZE,R,POL,R,175,20,114,170,27,3,3,6,1,1,26,9,5,4,1,1,23,11,6,1
L,CAN,R,SVK,R,178,22,48,161,27,18,4,6,1,1,31,14,5,5,0,2,36,18,5,2
L,CZE,R,RUS,L,164,30,26,178,28,35,4,6,1,1,32,8,7,5,2,0,29,10,7,3
L,USA,R,RUS,R,180,25,225,176,30,50,5,7,1,2,39,18,3,5,6,2,48,15,13,6
L,NED,R,ROU,R,182,25,28,168,25,5,4,6,1,1,29,11,4,3,1,0,27,14,4,3
L,FRA,R,USA,R,173,26,61,178,21,9,4,6,0,1,28,10,3,4,2,2,36,16,4,5
L,GER,R,JPN,L,175,22,57,159,25,49,6,7,4,2,31,15,5,2,0,1,49,21,11,4
L,GER,R,GER,L,175,21,109,173,28,4,6,7,1,4,44,15,6,6,1,1,34,16,5,3
L,RUS,R,USA,R,170,19,33,185,36,8,5,7,1,2,40,16,7,5,1,3,41,18,7,3
L,NZL,R,ESP,R,174,28,153,162,28,12,2,6,0,1,27,9,3,6,1,1,24,12,3,2
L,GER,R,KAZ,R,178,27,81,180,29,96,6,7,2,4,31,11,5,4,2,3,32,15,7,1
L,SVK,R,CZE,L,168,23,124,177,29,29,6,4,1,2,46,18,8,5,3,2,41,18,9,4
L,RUS,R,USA,R,174,31,14,175,35,1,5,7,0,3,28,8,4,5,7,1,28,14,5,3
L,USA,R,RUS,R,185,25,30,177,25,23,3,6,2,2,28,7,7,5,1,0,28,14,5,5
L,POL,R,SVK,R,170,27,3,161,27,18,3,6,1,1,45,15,8,7,0,0,39,16,6,3
L,RUS,L,RUS,R,178,28,35,176,30,50,7,5,1,2,40,18,5,5,2,1,37,18,6,3
L,USA,R,ROU,R,178,21,9,168,25,5,7,6,1,1,32,13,7,3,1,1,36,18,6,3
L,JPN,L,GER,L,159,25,49,173,28,4,3,6,1,2,29,12,3,5,1,1,28,11,7,1
L,ESP,R,USA,R,162,28,12,185,36,8,6,7,0,1,33,14,4,3,0,1,37,13,9,5
L,CZE,L,KAZ,R,177,29,29,180,29,96,2,6,2,3,41,17,7,7,4,1,26,15,4,0
L,RUS,R,USA,R,177,25,23,175,35,1,4,6,2,1,31,15,4,1,6,3,29,18,3,0
L,SVK,R,RUS,R,161,27,18,176,30,50,2,6,1,2,34,12,5,7,2,1,24,13,4,0
L,ROU,R,GER,L,168,25,5,173,28,4,5,7,1,2,36,13,4,6,1,1,33,14,4,4
L,KAZ,R,USA,R,180,29,96,185,36,8,6,7,2,2,42,16,8,6,2,1,35,18,5,3
L,RUS,R,USA,R,176,30,50,175,35,1,2,6,2,1,22,7,3,5,6,0,16,12,3,0
L,USA,R,GER,L,185,36,8,173,28,4,4,6,2,1,35,13,6,6,1,2,26,14,2,3
L,GER,L,USA,R,173,28,4,175,35,1,5,7,0,1,33,13,8,3,7,2,33,19,5,1
L,USA,R,GER,L,163,27,247,173,29,1,4,6,1,1,35,14,6,6,0,1,28,13,7,2
L,JPN,L,BEL,R,159,26,57,165,31,88,4,6,0,1,28,9,4,5,1,1,32,16,3,3
L,USA,R,USA,R,180,26,81,175,25,70,3,6,1,3,31,13,6,4,3,1,34,15,6,2
L,FRA,R,CZE,L,183,21,49,177,30,34,2,6,1,3,21,4,6,3,4,1,23,13,4,0
L,NED,R,ROU,R,182,26,24,176,27,63,6,7,1,2,49,22,6,5,0,1,38,14,11,5
L,POL,R,USA,R,170,25,78,168,32,103,6,1,0,1,26,9,5,2,1,1,25,10,5,3
L,UKR,R,BEL,R,175,31,112,182,28,96,2,6,1,3,31,12,6,4,2,3,36,15,9,3
L,RUS,U,ESP,R,173,23,75,182,24,15,2,6,2,2,24,8,4,4,1,0,27,15,3,1
L,SRB,R,POL,R,177,32,67,170,28,10,6,7,1,3,29,11,3,4,2,0,33,14,8,2
L,GBR,R,USA,R,180,21,238,170,25,60,6,3,2,1,29,11,5,3,1,3,33,13,7,3
L,CAN,R,SVK,R,170,17,188,163,27,105,4,6,1,3,32,10,5,5,0,0,26,11,5,3
L,PUR,R,SUI,R,170,24,69,170,28,20,1,6,1,1,21,6,5,2,2,1,16,9,5,0
L,USA,R,USA,L,157,24,26,180,31,68,4,6,1,3,32,14,3,6,1,1,27,12,5,2
L,GER,R,SLO,R,170,23,84,182,26,265,2,6,0,2,23,6,4,3,4,0,24,9,8,1
L,BEL,R,RUS,L,178,23,98,178,29,47,3,6,1,1,23,8,4,4,1,2,24,11,6,0
L,TUN,R,RUS,R,168,23,106,174,32,8,3,6,2,1,32,12,6,5,1,0,28,14,6,1
L,RUS,R,CZE,R,170,28,80,184,25,3,1,6,0,1,33,16,2,6,5,2,28,13,6,1
L,ROU,R,SVK,R,168,30,51,180,29,87,4,6,0,1,31,13,2,6,1,0,28,9,9,3
L,GER,R,UKR,R,180,29,45,174,28,35,7,6,3,1,40,18,5,4,1,2,43,19,5,5
L,CHN,R,SUI,R,178,28,31,170,25,73,3,6,1,1,34,11,4,7,1,2,32,10,6,3
L,AUS,R,CRO,R,165,23,21,181,26,135,4,6,3,3,41,19,7,3,1,0,36,17,6,2
L,JPN,R,CZE,R,163,23,77,180,24,107,6,7,1,1,41,20,3,6,0,1,26,13,4,2
L,CHN,L,KAZ,R,173,27,122,173,24,130,3,6,0,1,26,8,4,3,1,3,34,17,3,4
L,RUS,R,RUS,R,177,26,17,168,28,166,6,3,1,1,36,19,3,3,1,2,43,18,7,4
L,FRA,R,FRA,R,175,31,83,184,24,14,1,6,2,2,28,11,4,4,6,3,27,13,7,3
L,USA,R,USA,R,170,24,336,175,27,46,2,6,1,0,26,9,5,5,0,2,31,15,5,2
L,RUS,R,GER,R,175,16,300,173,30,74,3,6,0,0,14,3,3,3,2,1,14,5,2,2
L,GER,R,USA,R,185,27,48,185,26,25,5,7,2,4,43,16,5,8,1,4,31,13,6,2
L,CHN,R,RUS,R,170,23,71,170,20,30,2,6,1,1,32,10,6,5,1,1,26,11,6,2
L,ESP,R,EST,R,166,25,52,175,22,38,2,6,1,2,26,8,3,4,2,2,35,15,5,6
L,ITA,R,BUL,R,164,30,76,180,30,131,1,6,0,1,28,12,2,4,2,0,28,10,9,2
L,HUN,R,DEN,R,179,24,42,177,27,6,4,6,1,1,24,11,3,3,1,0,24,13,3,1
L,GER,R,SVK,R,180,30,90,161,28,9,3,6,0,3,35,11,4,8,0,0,39,11,6,8
L,MNE,R,USA,R,170,23,125,178,22,93,3,6,2,3,26,9,5,4,2,1,22,12,5,1
L,GBR,R,ROU,R,188,27,109,181,27,64,4,6,2,3,26,13,3,2,1,1,30,13,8,1
L,GER,R,CRO,R,178,28,127,175,20,29,1,6,1,1,29,8,6,5,1,1,21,11,5,1
L,PAR,R,CZE,R,163,25,85,164,31,23,3,6,0,3,36,13,4,7,2,2,25,10,6,3
L,ESP,R,JPN,R,175,21,100,180,20,59,3,6,0,4,36,14,8,2,2,1,46,22,8,4
L,TPE,R,CHN,R,168,26,111,173,25,55,3,6,1,2,25,7,8,4,1,1,32,16,6,3
L,BEL,U,USA,R,178,22,54,185,37,11,6,7,2,5,47,20,7,7,1,2,40,21,5,4
L,BLR,R,LAT,R,175,23,89,178,20,13,0,6,1,2,19,6,3,3,0,1,24,8,5,4
L,JPN,R,CAN,R,155,26,94,178,20,142,2,6,0,1,39,13,6,8,2,1,29,10,7,2
L,FRA,R,ITA,R,173,27,41,168,26,86,7,5,0,2,35,12,6,5,1,3,35,13,6,6
L,JPN,R,USA,R,163,23,92,178,22,18,4,6,1,1,28,10,4,4,2,1,24,9,7,2
L,CRO,R,GER,R,180,35,28,175,22,65,3,6,2,3,37,13,8,4,1,2,40,18,6,5
L,RUS,L,BLR,U,168,22,110,183,19,136,3,6,2,2,27,14,5,2,2,1,35,13,11,2
L,LUX,R,ITA,R,180,32,82,166,37,72,1,6,1,0,28,11,2,6,1,1,16,7,8,0
L,AUS,R,UKR,R,165,21,56,174,23,5,5,7,3,2,45,18,9,3,3,3,52,20,12,6
L,TPE,R,GBR,R,169,31,113,180,26,7,2,6,0,2,26,6,6,6,1,0,24,11,6,1
L,RUS,U,CRO,R,185,20,66,178,21,58,7,6,1,1,33,14,5,4,1,1,30,12,8,1
L,CZE,R,GRE,R,175,21,39,173,22,101,3,6,1,2,23,6,6,3,4,2,29,16,4,2
L,ITA,R,CZE,L,163,34,33,183,25,44,6,7,1,0,31,12,7,3,5,1,33,16,6,1
L,SVK,R,FRA,R,168,24,91,178,24,22,1,6,0,3,23,8,2,6,4,1,23,12,4,0
L,CHN,R,ROU,R,185,28,62,173,25,115,4,6,2,2,24,10,5,2,3,1,25,12,8,2
L,NED,R,USA,R,168,25,104,168,27,95,3,6,0,0,32,13,5,5,0,1,29,13,6,2
L,SWE,R,CZE,L,174,29,53,183,27,12,3,6,1,2,34,7,11,3,4,3,30,13,7,4
L,RUS,R,RUS,R,178,19,116,176,31,16,4,6,3,1,29,11,6,2,1,2,35,15,7,4
L,USA,R,BLR,R,170,18,40,180,28,683,6,3,0,1,30,11,4,5,0,1,23,11,3,2
L,UKR,R,GBR,R,175,24,119,170,25,102,1,6,4,2,34,14,6,4,3,2,36,17,8,3
L,KAZ,R,LAT,U,163,22,43,170,27,19,1,6,0,2,30,7,7,3,2,2,40,18,6,5
L,CAN,R,ESP,R,178,23,61,162,29,27,6,1,1,0,26,7,6,3,0,1,24,10,4,3
L,CZE,L,CHN,R,173,18,79,173,31,37,7,6,1,2,32,12,6,4,0,0,31,14,7,2
L,GBR,L,BRA,L,180,23,189,183,21,97,4,6,1,2,27,11,5,2,2,2,29,17,3,1
L,NZL,R,ROU,R,174,29,129,168,26,2,4,6,0,3,31,11,4,6,1,2,28,11,7,3
L,BEL,R,GER,L,165,31,88,173,29,1,5,7,1,1,35,14,6,4,0,2,45,21,5,4
L,CZE,L,USA,R,177,30,34,175,25,70,7,6,3,3,30,16,4,2,3,2,34,16,8,1
L,USA,R,ROU,R,168,32,103,176,27,63,6,4,0,1,28,11,5,3,0,2,31,11,6,6
L,BEL,R,ESP,R,182,28,96,182,24,15,2,6,3,0,31,13,5,3,3,0,29,15,5,2
L,USA,R,POL,R,170,25,60,170,28,10,7,5,2,1,40,16,8,5,2,1,34,16,6,3
L,SVK,R,SUI,R,163,27,105,170,28,20,1,6,0,1,24,6,3,5,2,1,15,8,4,0
L,USA,L,SLO,R,180,31,68,182,26,265,7,6,0,1,33,14,3,4,1,2,31,14,6,3
L,RUS,L,RUS,R,178,29,47,174,32,8,0,6,1,3,26,10,1,6,3,2,31,13,6,3
L,CZE,R,SVK,R,184,25,3,180,29,87,6,3,2,1,30,12,6,2,2,0,34,12,9,4
L,SUI,R,UKR,R,170,25,73,174,28,35,1,6,0,1,22,9,3,2,0,1,24,10,5,2
L,CZE,R,CRO,R,180,24,107,181,26,135,1,6,1,3,27,11,4,3,2,1,29,13,7,4
L,RUS,R,KAZ,R,168,28,166,173,24,130,4,6,0,3,42,14,7,6,2,1,44,20,4,5
L,FRA,R,USA,R,184,24,14,175,27,46,6,2,4,3,30,14,4,2,1,0,31,14,4,3
L,GER,R,USA,R,173,30,74,185,26,25,4,6,1,2,30,9,8,4,1,2,26,13,7,0
L,RUS,R,EST,R,170,20,30,175,22,38,3,6,1,3,31,11,6,3,4,0,23,16,3,1
L,BUL,R,DEN,R,180,30,131,177,27,6,3,6,1,2,33,11,6,4,2,0,28,14,5,3
L,USA,R,SVK,R,178,22,93,161,28,9,4,6,4,2,29,14,5,3,0,1,28,18,4,2
L,ROU,R,CRO,R,181,27,64,175,20,29,6,7,2,2,34,16,4,3,2,3,32,12,7,4
L,CZE,R,JPN,R,164,31,23,180,20,59,1,6,1,1,26,11,4,3,0,1,25,10,6,2
L,CHN,R,USA,R,173,25,55,185,37,11,6,4,1,1,33,13,7,5,2,2,29,15,4,3
L,CAN,R,LAT,R,178,20,142,178,20,13,6,4,2,2,34,13,5,5,1,1,33,11,8,3
L,USA,R,ITA,R,178,22,18,168,26,86,4,6,1,1,28,13,4,3,1,3,36,17,7,2
